date,views,likes,comments,trend,days_old,daily_views,daily_likes,daily_comments,daily_likes_to_views_ratio,daily_comments_to_views_ratio,trend_to_daily_views_ratio,trend_to_daily_likes_ratio,diff_daily_views,diff_daily_likes,diff_daily_comments
2024-05-03 00:00:00+00:00,305988.3333333333,18042.0,813.3333333333334,4,29,10551.0,622.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04 00:00:00+00:00,342038.0,16387.666666666668,1184.3333333333333,4,28,12215.0,585.0,42.0,0.0,0.0,0.0,0.0,1664.0,-37.0,14.0
2024-05-05 00:00:00+00:00,1244255.3333333333,33649.666666666664,1646.6666666666667,4,27,46083.0,1246.0,60.0,0.0,0.0,0.0,0.0,33868.0,661.0,18.0
2024-05-06 00:00:00+00:00,301911.3333333333,17246.0,944.3333333333334,5,26,11611.0,663.0,36.0,0.0,0.0,0.0,0.0,-34472.0,-583.0,-24.0
2024-05-07 00:00:00+00:00,201729.75,8884.0,275.25,5,25,8069.0,355.0,11.0,0.0,0.0,0.0,0.0,-3542.0,-308.0,-25.0
2024-05-08 00:00:00+00:00,207570.0,3285.5,401.0,4,24,8648.0,136.0,16.0,0.0,0.0,0.0,0.0,579.0,-219.0,5.0
2024-05-09 00:00:00+00:00,821433.3333333334,55236.333333333336,1614.0,5,23,35714.0,2401.0,70.0,0.0,0.0,0.0,0.0,27066.0,2265.0,54.0
2024-05-10 00:00:00+00:00,591674.6666666666,34310.333333333336,994.3333333333334,19,22,26894.0,1559.0,45.0,0.0,0.0,0.0,0.0,-8820.0,-842.0,-25.0
2024-05-11 00:00:00+00:00,637449.3333333334,21928.666666666668,1569.0,100,21,30354.0,1044.0,74.0,0.0,0.0,0.0,0.0,3460.0,-515.0,29.0
2024-05-12 00:00:00+00:00,420758.0,17142.333333333332,443.6666666666667,56,20,21037.0,857.0,22.0,0.0,0.0,0.0,0.0,-9317.0,-187.0,-52.0
2024-05-13 00:00:00+00:00,872163.5,50256.25,4058.25,17,19,45903.0,2645.0,213.0,0.0,0.0,0.0,0.0,24866.0,1788.0,191.0
2024-05-14 00:00:00+00:00,1850034.5,98542.5,278.0,9,18,102779.0,5474.0,15.0,0.0,0.0,0.0,0.0,56876.0,2829.0,-198.0
2024-05-15 00:00:00+00:00,560486.75,37258.75,1195.75,7,17,32969.0,2191.0,70.0,0.0,0.0,0.0,0.0,-69810.0,-3283.0,55.0
2024-05-16 00:00:00+00:00,218240.66666666666,2204.0,52.666666666666664,7,16,13640.0,137.0,3.0,0.0,0.0,0.0,0.0,-19329.0,-2054.0,-67.0
2024-05-17 00:00:00+00:00,348737.0,14015.0,1309.3333333333333,7,15,23249.0,934.0,87.0,0.0,0.0,0.0,0.0,9609.0,797.0,84.0
2024-05-18 00:00:00+00:00,202693.0,13956.5,1432.0,6,14,14478.0,996.0,102.0,0.0,0.0,0.0,0.0,-8771.0,62.0,15.0
2024-05-19 00:00:00+00:00,166286.33333333334,8087.0,166.33333333333334,5,13,12791.0,622.0,12.0,0.0,0.0,0.0,0.0,-1687.0,-374.0,-90.0
2024-05-20 00:00:00+00:00,518001.5,18987.833333333332,634.0,6,12,43166.0,1582.0,52.0,0.0,0.0,0.0,0.0,30375.0,960.0,40.0
2024-05-21 00:00:00+00:00,176363.0,576.0,1.0,5,11,16033.0,52.0,0.0,0.0,0.0,0.0,0.0,-27133.0,-1530.0,-52.0
2024-05-22 00:00:00+00:00,270350.5,8896.0,221.5,5,10,27035.0,889.0,22.0,0.0,0.0,0.0,0.0,11002.0,837.0,22.0
2024-05-23 00:00:00+00:00,484528.0,25287.333333333332,2054.0,5,9,53836.0,2809.0,228.0,0.0,0.0,0.0,0.0,26801.0,1920.0,206.0
2024-05-24 00:00:00+00:00,854303.6666666666,40450.0,1756.3333333333333,5,8,106787.0,5056.0,219.0,0.0,0.0,0.0,0.0,52951.0,2247.0,-9.0
2024-05-26 00:00:00+00:00,262375.75,14417.5,1131.75,5,6,43729.0,2402.0,188.0,0.0,0.0,0.0,0.0,-63058.0,-2654.0,-31.0
2024-05-27 00:00:00+00:00,201689.5,14505.5,1460.5,5,5,40337.0,2901.0,292.0,0.0,0.0,0.0,0.0,-3392.0,499.0,104.0
2024-05-28 00:00:00+00:00,264287.6666666667,16620.666666666668,750.0,5,4,66071.0,4155.0,187.0,0.0,0.0,0.0,0.0,25734.0,1254.0,-105.0
2024-05-29 00:00:00+00:00,175638.5,24204.25,1082.25,5,3,58546.0,8068.0,360.0,0.0,0.0,0.0,0.0,-7525.0,3913.0,173.0
2024-05-30 00:00:00+00:00,352068.6666666667,22139.666666666668,1718.0,5,2,176034.0,11069.0,859.0,0.0,0.0,0.0,0.0,117488.0,3001.0,499.0
2024-05-31 00:00:00+00:00,157517.66666666666,3930.0,514.3333333333334,6,1,157517.0,3930.0,514.0,0.0,0.0,0.0,0.0,-18517.0,-7139.0,-345.0
